"Est","SE","SE.B"
1.99985129426942,0.0729905913997218,0.072580324083794
2.0403406351085,0.0732995653075455,0.0728353982402164
2.00481161797743,0.0739131072009276,0.0737090773365736
1.99980521048755,0.0732211100895841,0.0724367733360239
2.0202528266117,0.0706943286143707,0.0706725273003583
1.90665318383795,0.0756033751652037,0.0760431868049587
1.96935592707605,0.0716469982817753,0.0721039630369732
1.95735685045976,0.0765611631726214,0.0761863585715518
1.93978105836012,0.0730693893830299,0.0733275308730695
2.07242078793235,0.0754296300170155,0.0751296309768213
1.9589042955606,0.0711144450191743,0.0709326991684884
1.9295781648773,0.0745554530451476,0.0744542285161531
2.17571703600659,0.0743170381652003,0.0750013592819969
2.05099744010735,0.0718362077711646,0.0716053452808464
2.03994387063816,0.0730448811548939,0.0730073779738399
2.06358980914599,0.0726234156476018,0.0723747441805108
2.15928171579148,0.0749075910198859,0.0756862541734152
1.96402124554073,0.0736135317406023,0.073616189755677
2.03092634072062,0.0770433351931528,0.0777849024429765
2.15934127049851,0.0718907707849453,0.072434144976508
2.09732351064928,0.0739540782013685,0.07459128035677
1.9763595302687,0.0764338338375306,0.0761510791781415
2.06298897078638,0.0714054023237597,0.0710016459794239
1.99090679262608,0.0710373697570472,0.0721745011816172
1.92065857806547,0.074378935391798,0.0743651848765445
1.95441721365021,0.0722861541438964,0.0724092677587982
1.98902556741616,0.0713967381235883,0.0721460330616
1.98243090844829,0.0719205096037702,0.0716335555490241
1.90905737893704,0.0759624767699998,0.0759540929662019
2.03928013849535,0.0751987015796636,0.0744700613642876
2.03984902093484,0.0702953530821131,0.0701048815147799
2.02492996857401,0.072653367710847,0.0728256538481094
2.10790856402851,0.0720801698334279,0.0722227118320398
2.04579688690799,0.0735437075082337,0.0740947878203624
1.86782056291688,0.0729277337110938,0.073614012520321
1.91511581732673,0.0745731232225565,0.0742059170461286
1.79714817926769,0.0731412653896626,0.0723293885690285
1.91206914385146,0.0731786937393841,0.0737323065842484
2.00000848509132,0.076484851125769,0.0777996001959366
2.0334833723414,0.0759249769641361,0.0757963656042208
1.99254376999897,0.0726413743387235,0.0723847741293284
2.00832589062348,0.0765111723352189,0.077301573836318
2.06143229322509,0.0715842375849091,0.071276719652369
1.94678163952809,0.0712353755218171,0.0701239617904296
1.9418675306928,0.0721318451172796,0.0725440305164354
1.88830539428447,0.0713451543159707,0.0714309762965511
1.94632001804665,0.0745536072376096,0.0746243484646051
1.94385304538032,0.0728261577440148,0.0725834642333025
2.05793773060052,0.07304468640337,0.0728759485585012
2.04252478425757,0.0732725679392594,0.0726925167801748
1.89709952647484,0.0718752634063499,0.0717227812489116
2.02868936068031,0.0796517774209151,0.0797809433012258
2.00945565162618,0.0733953256955066,0.0734295658666579
2.05554120730362,0.072802769324969,0.0728498507321966
1.98041934868904,0.072750280930802,0.072085956915284
2.07463072234002,0.0729672094477202,0.0731261549376772
2.010921758013,0.0761135788386228,0.0759015690827253
2.02088700834825,0.0712676963304515,0.0716010451403434
1.95368372942975,0.0746484519078809,0.074738333949822
1.85914015873256,0.074841565815731,0.0743256226299757
2.10358212868223,0.0764355761340925,0.0756402247673115
1.93021659194418,0.0737598435446921,0.0729578598929434
1.95989112970142,0.0709403294363233,0.0708487349392209
2.04893815714627,0.0736621559251217,0.0729845220366978
1.79057586256488,0.0754407326726191,0.0762395970772561
1.98061001733748,0.0760668550206268,0.0758367114519326
2.0953802344085,0.0756303514769258,0.0746367972845595
2.17497989720604,0.0825284401954783,0.0832989575400491
2.03123475379403,0.0764066405276698,0.0758597337122041
1.99618212189724,0.0772725581662553,0.0772749317096185
1.98070083890676,0.0728295389823204,0.0726540808967527
2.11056814644691,0.0751471592599355,0.0750122803893504
2.05036771084104,0.0776492494356042,0.078097386681673
1.97593513758473,0.0780498373929912,0.0782881062685961
2.03373237027555,0.0701088053688538,0.0694336431223409
2.05698317554775,0.073878051457616,0.0733417869570187
1.91117435079584,0.0767108987413016,0.0761551331399154
1.98274056056593,0.0726537548606023,0.0729254330506072
2.10007558413833,0.0784986375431569,0.0795033193458387
1.93971100115328,0.0723359684820792,0.0719523675203713
2.01397120739976,0.0712761422703131,0.0718242627522408
1.86380730036572,0.0714514891723976,0.0722288588281541
2.00122326348758,0.0747717509291722,0.0755921782814155
2.01000084626207,0.0766503099635036,0.0769200759102121
2.06210089862098,0.0752655289337898,0.0757170614352866
1.96348483879798,0.0733411535077941,0.07360791627229
2.00289770944062,0.0728396947569435,0.0729152178864266
2.06677725851884,0.0747508516558473,0.0746032064372589
1.93379903721096,0.0769377311348564,0.0764807063891253
1.93818261529954,0.0748688084164554,0.0755580958015594
2.04625610511492,0.0731461862068771,0.0736681218753657
